precip,min_temp,mean_temp,max_temp,id,longitude,latitude,elevation_ft,date,month,month_str,year,idnum
7.87,41.9,50.2,58.5,37.4220_-122.3289,37.422,-122.3289,1677,01mar1989,3,3,1989,21
1.22,47.2,59.5,71.8,37.4220_-122.3289,37.422,-122.3289,1677,01apr1989,4,4,1989,21
.31,46.2,58.6,71,37.4220_-122.3289,37.422,-122.3289,1677,01may1989,5,5,1989,21
.08,49.8,64.2,78.5,37.4220_-122.3289,37.422,-122.3289,1677,01jun1989,6,6,1989,21
0,52,68.5,85.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul1989,7,7,1989,21
.07,53.1,67.8,82.5,37.4220_-122.3289,37.422,-122.3289,1677,01aug1989,8,8,1989,21
1.07,51.7,65.5,79.3,37.4220_-122.3289,37.422,-122.3289,1677,01sep1989,9,9,1989,21
2.61,48.5,61.2,73.8,37.4220_-122.3289,37.422,-122.3289,1677,01oct1989,10,10,1989,21
2.26,43.8,55.1,66.3,37.4220_-122.3289,37.422,-122.3289,1677,01nov1989,11,11,1989,21
.24,38.7,49.6,60.5,37.4220_-122.3289,37.422,-122.3289,1677,01dec1989,12,12,1989,21
5.59,38.7,47.5,56.3,37.4220_-122.3289,37.422,-122.3289,1677,01jan1990,1,1,1990,21
4.33,36.1,45.1,54.2,37.4220_-122.3289,37.422,-122.3289,1677,01feb1990,2,2,1990,21
1.58,40.2,50.3,60.3,37.4220_-122.3289,37.422,-122.3289,1677,01mar1990,3,3,1990,21
.99,44.2,56.7,69.2,37.4220_-122.3289,37.422,-122.3289,1677,01apr1990,4,4,1990,21
3.51,46.4,59,71.7,37.4220_-122.3289,37.422,-122.3289,1677,01may1990,5,5,1990,21
.17,49.3,64.40000000000001,79.5,37.4220_-122.3289,37.422,-122.3289,1677,01jun1990,6,6,1990,21
.1,56.6,69.5,82.5,37.4220_-122.3289,37.422,-122.3289,1677,01jul1990,7,7,1990,21
.08,54.9,68.8,82.7,37.4220_-122.3289,37.422,-122.3289,1677,01aug1990,8,8,1990,21
.2,55.5,68.7,81.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01sep1990,9,9,1990,21
.61,48.9,63.3,77.7,37.4220_-122.3289,37.422,-122.3289,1677,01oct1990,10,10,1990,21
.87,44.5,54.1,63.6,37.4220_-122.3289,37.422,-122.3289,1677,01nov1990,11,11,1990,21
2.77,35.9,44.8,53.7,37.4220_-122.3289,37.422,-122.3289,1677,01dec1990,12,12,1990,21
.77,39.6,48.4,57.1,37.4220_-122.3289,37.422,-122.3289,1677,01jan1991,1,1,1991,21
3.35,44.4,53.1,61.8,37.4220_-122.3289,37.422,-122.3289,1677,01feb1991,2,2,1991,21
14.92,38.8,46.1,53.5,37.4220_-122.3289,37.422,-122.3289,1677,01mar1991,3,3,1991,21
.92,41.4,53,64.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01apr1991,4,4,1991,21
.62,43.9,56,68,37.4220_-122.3289,37.422,-122.3289,1677,01may1991,5,5,1991,21
.63,46.6,60.7,74.8,37.4220_-122.3289,37.422,-122.3289,1677,01jun1991,6,6,1991,21
.08,56,68.5,81,37.4220_-122.3289,37.422,-122.3289,1677,01jul1991,7,7,1991,21
.62,52.8,66.59999999999999,80.3,37.4220_-122.3289,37.422,-122.3289,1677,01aug1991,8,8,1991,21
.12,56,68.2,80.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01sep1991,9,9,1991,21
3.22,51,64.8,78.5,37.4220_-122.3289,37.422,-122.3289,1677,01oct1991,10,10,1991,21
1.34,43.4,54.4,65.5,37.4220_-122.3289,37.422,-122.3289,1677,01nov1991,11,11,1991,21
5.32,39.6,48.6,57.7,37.4220_-122.3289,37.422,-122.3289,1677,01dec1991,12,12,1991,21
3.13,37.6,47.1,56.6,37.4220_-122.3289,37.422,-122.3289,1677,01jan1992,1,1,1992,21
14.18,43.2,51.6,59.9,37.4220_-122.3289,37.422,-122.3289,1677,01feb1992,2,2,1992,21
5.93,44.2,51.9,59.7,37.4220_-122.3289,37.422,-122.3289,1677,01mar1992,3,3,1992,21
.59,45.4,58.7,72,37.4220_-122.3289,37.422,-122.3289,1677,01apr1992,4,4,1992,21
.01,49.8,63.4,77.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01may1992,5,5,1992,21
1,51.3,64.2,77.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jun1992,6,6,1992,21
.04,55.7,69.40000000000001,83.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul1992,7,7,1992,21
.08,52.9,69.2,85.5,37.4220_-122.3289,37.422,-122.3289,1677,01aug1992,8,8,1992,21
.1,53.6,68.40000000000001,83.2,37.4220_-122.3289,37.422,-122.3289,1677,01sep1992,9,9,1992,21
3.04,52.2,64.90000000000001,77.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01oct1992,10,10,1992,21
.46,46.5,54.2,61.8,37.4220_-122.3289,37.422,-122.3289,1677,01nov1992,11,11,1992,21
10.81,41.2,47.4,53.6,37.4220_-122.3289,37.422,-122.3289,1677,01dec1992,12,12,1992,21
14.7,39,46.3,53.6,37.4220_-122.3289,37.422,-122.3289,1677,01jan1993,1,1,1993,21
8.59,40.4,47.7,55.1,37.4220_-122.3289,37.422,-122.3289,1677,01feb1993,2,2,1993,21
3.39,44,52.8,61.6,37.4220_-122.3289,37.422,-122.3289,1677,01mar1993,3,3,1993,21
1.78,43.1,54.9,66.7,37.4220_-122.3289,37.422,-122.3289,1677,01apr1993,4,4,1993,21
1.61,48.7,60.6,72.5,37.4220_-122.3289,37.422,-122.3289,1677,01may1993,5,5,1993,21
.6,52.5,66.7,80.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01jun1993,6,6,1993,21
.02,54.2,68.09999999999999,82.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul1993,7,7,1993,21
0,53.5,70,86.5,37.4220_-122.3289,37.422,-122.3289,1677,01aug1993,8,8,1993,21
0,54.2,67.3,80.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01sep1993,9,9,1993,21
.6899999999999999,50.9,63.5,76.2,37.4220_-122.3289,37.422,-122.3289,1677,01oct1993,10,10,1993,21
3.34,43.8,53.7,63.6,37.4220_-122.3289,37.422,-122.3289,1677,01nov1993,11,11,1993,21
4.7,39,47.2,55.4,37.4220_-122.3289,37.422,-122.3289,1677,01dec1993,12,12,1993,21
3.15,39.9,49.4,58.8,37.4220_-122.3289,37.422,-122.3289,1677,01jan1994,1,1,1994,21
7.8,40.5,46.9,53.4,37.4220_-122.3289,37.422,-122.3289,1677,01feb1994,2,2,1994,21
.79,42.5,52.1,61.8,37.4220_-122.3289,37.422,-122.3289,1677,01mar1994,3,3,1994,21
3.03,43.4,54.6,65.8,37.4220_-122.3289,37.422,-122.3289,1677,01apr1994,4,4,1994,21
1.57,45,57.3,69.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01may1994,5,5,1994,21
.11,48.8,64.5,80.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jun1994,6,6,1994,21
.03,53.9,67.5,81.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul1994,7,7,1994,21
.05,51.2,68.3,85.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01aug1994,8,8,1994,21
.06,53.1,66.40000000000001,79.7,37.4220_-122.3289,37.422,-122.3289,1677,01sep1994,9,9,1994,21
.47,47.1,61.1,75.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01oct1994,10,10,1994,21
8.880000000000001,38.9,47.7,56.5,37.4220_-122.3289,37.422,-122.3289,1677,01nov1994,11,11,1994,21
3.78,39.1,46,53,37.4220_-122.3289,37.422,-122.3289,1677,01dec1994,12,12,1994,21
18.13,43.3,47.8,52.2,37.4220_-122.3289,37.422,-122.3289,1677,01jan1995,1,1,1995,21
.55,43.4,52.3,61.2,37.4220_-122.3289,37.422,-122.3289,1677,01feb1995,2,2,1995,21
14.73,42.1,49.5,56.9,37.4220_-122.3289,37.422,-122.3289,1677,01mar1995,3,3,1995,21
3.97,42.8,53.9,65,37.4220_-122.3289,37.422,-122.3289,1677,01apr1995,4,4,1995,21
2.47,45.9,56.4,67,37.4220_-122.3289,37.422,-122.3289,1677,01may1995,5,5,1995,21
1.08,49.6,62.9,76.2,37.4220_-122.3289,37.422,-122.3289,1677,01jun1995,6,6,1995,21
0,55.3,69.8,84.3,37.4220_-122.3289,37.422,-122.3289,1677,01jul1995,7,7,1995,21
0,53.7,69.5,85.3,37.4220_-122.3289,37.422,-122.3289,1677,01aug1995,8,8,1995,21
.08,54.9,68,81.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01sep1995,9,9,1995,21
0,51.5,65.2,78.8,37.4220_-122.3289,37.422,-122.3289,1677,01oct1995,10,10,1995,21
.31,48.8,57.3,65.7,37.4220_-122.3289,37.422,-122.3289,1677,01nov1995,11,11,1995,21
11.51,44.9,51.4,57.9,37.4220_-122.3289,37.422,-122.3289,1677,01dec1995,12,12,1995,21
9.27,42.7,49.7,56.7,37.4220_-122.3289,37.422,-122.3289,1677,01jan1996,1,1,1996,21
11.26,43.6,51,58.5,37.4220_-122.3289,37.422,-122.3289,1677,01feb1996,2,2,1996,21
3.62,44.1,52.3,60.4,37.4220_-122.3289,37.422,-122.3289,1677,01mar1996,3,3,1996,21
3.07,45.7,57.9,70.2,37.4220_-122.3289,37.422,-122.3289,1677,01apr1996,4,4,1996,21
2.71,48.8,61.3,73.8,37.4220_-122.3289,37.422,-122.3289,1677,01may1996,5,5,1996,21
.08,50.6,64.90000000000001,79.2,37.4220_-122.3289,37.422,-122.3289,1677,01jun1996,6,6,1996,21
.02,58.8,72.2,85.7,37.4220_-122.3289,37.422,-122.3289,1677,01jul1996,7,7,1996,21
0,50.9,67.09999999999999,83.3,37.4220_-122.3289,37.422,-122.3289,1677,01aug1996,8,8,1996,21
.17,54.4,67.40000000000001,80.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01sep1996,9,9,1996,21
1.85,50.6,62.6,74.7,37.4220_-122.3289,37.422,-122.3289,1677,01oct1996,10,10,1996,21
6.12,47.1,53,58.9,37.4220_-122.3289,37.422,-122.3289,1677,01nov1996,11,11,1996,21
15.17,45,50.1,55.1,37.4220_-122.3289,37.422,-122.3289,1677,01dec1996,12,12,1996,21
14.42,44.1,49.7,55.4,37.4220_-122.3289,37.422,-122.3289,1677,01jan1997,1,1,1997,21
.62,41.6,50.8,60,37.4220_-122.3289,37.422,-122.3289,1677,01feb1997,2,2,1997,21
.88,43.6,54.2,64.8,37.4220_-122.3289,37.422,-122.3289,1677,01mar1997,3,3,1997,21
1.09,44.3,56.4,68.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01apr1997,4,4,1997,21
.46,50.9,64.8,78.7,37.4220_-122.3289,37.422,-122.3289,1677,01may1997,5,5,1997,21
.58,49.8,63.9,78,37.4220_-122.3289,37.422,-122.3289,1677,01jun1997,6,6,1997,21
.04,53.2,67.40000000000001,81.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul1997,7,7,1997,21
.75,54.1,67.09999999999999,80,37.4220_-122.3289,37.422,-122.3289,1677,01aug1997,8,8,1997,21
.09,58.5,71.3,84,37.4220_-122.3289,37.422,-122.3289,1677,01sep1997,9,9,1997,21
1.24,51.2,62.9,74.5,37.4220_-122.3289,37.422,-122.3289,1677,01oct1997,10,10,1997,21
10.51,50.2,56.4,62.5,37.4220_-122.3289,37.422,-122.3289,1677,01nov1997,11,11,1997,21
4.82,42.8,48.9,55,37.4220_-122.3289,37.422,-122.3289,1677,01dec1997,12,12,1997,21
16.1,44.7,50.2,55.7,37.4220_-122.3289,37.422,-122.3289,1677,01jan1998,1,1,1998,21
20.95,45.2,49.3,53.3,37.4220_-122.3289,37.422,-122.3289,1677,01feb1998,2,2,1998,21
3.95,45.7,52.5,59.4,37.4220_-122.3289,37.422,-122.3289,1677,01mar1998,3,3,1998,21
4.12,44,53.8,63.6,37.4220_-122.3289,37.422,-122.3289,1677,01apr1998,4,4,1998,21
4.32,46.3,54.8,63.2,37.4220_-122.3289,37.422,-122.3289,1677,01may1998,5,5,1998,21
.52,49,60,70.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01jun1998,6,6,1998,21
.1,55.2,66.90000000000001,78.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul1998,7,7,1998,21
.01,55.2,69.5,83.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01aug1998,8,8,1998,21
.32,56.6,67.5,78.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01sep1998,9,9,1998,21
1.27,49.4,60.5,71.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01oct1998,10,10,1998,21
4.52,44.3,51.7,59.1,37.4220_-122.3289,37.422,-122.3289,1677,01nov1998,11,11,1998,21
3.53,39.8,47.1,54.3,37.4220_-122.3289,37.422,-122.3289,1677,01dec1998,12,12,1998,21
7.67,42.7,49.7,56.6,37.4220_-122.3289,37.422,-122.3289,1677,01jan1999,1,1,1999,21
10.1,37.8,44.7,51.6,37.4220_-122.3289,37.422,-122.3289,1677,01feb1999,2,2,1999,21
4.52,38.1,45,51.9,37.4220_-122.3289,37.422,-122.3289,1677,01mar1999,3,3,1999,21
3.27,41.5,52.3,63.2,37.4220_-122.3289,37.422,-122.3289,1677,01apr1999,4,4,1999,21
.26,44.8,55.9,67.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01may1999,5,5,1999,21
.35,51,63,74.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01jun1999,6,6,1999,21
0,54.2,66.2,78.2,37.4220_-122.3289,37.422,-122.3289,1677,01jul1999,7,7,1999,21
.35,53.5,66,78.5,37.4220_-122.3289,37.422,-122.3289,1677,01aug1999,8,8,1999,21
.21,57.6,68.8,80,37.4220_-122.3289,37.422,-122.3289,1677,01sep1999,9,9,1999,21
.97,54.6,66.5,78.5,37.4220_-122.3289,37.422,-122.3289,1677,01oct1999,10,10,1999,21
3.23,51.3,57.3,63.3,37.4220_-122.3289,37.422,-122.3289,1677,01nov1999,11,11,1999,21
1.04,43.4,50.7,58.1,37.4220_-122.3289,37.422,-122.3289,1677,01dec1999,12,12,1999,21
10.84,41.1,47.3,53.4,37.4220_-122.3289,37.422,-122.3289,1677,01jan2000,1,1,2000,21
15.43,42.1,48.2,54.2,37.4220_-122.3289,37.422,-122.3289,1677,01feb2000,2,2,2000,21
3.16,41.4,49.3,57.2,37.4220_-122.3289,37.422,-122.3289,1677,01mar2000,3,3,2000,21
3.01,45.1,56.8,68.5,37.4220_-122.3289,37.422,-122.3289,1677,01apr2000,4,4,2000,21
1.6,48,59.8,71.5,37.4220_-122.3289,37.422,-122.3289,1677,01may2000,5,5,2000,21
.46,53.4,65.8,78.3,37.4220_-122.3289,37.422,-122.3289,1677,01jun2000,6,6,2000,21
.1,53.9,64.8,75.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul2000,7,7,2000,21
.1,54.2,67.40000000000001,80.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01aug2000,8,8,2000,21
.62,55.7,68.09999999999999,80.5,37.4220_-122.3289,37.422,-122.3289,1677,01sep2000,9,9,2000,21
4.69,49.3,60.1,70.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01oct2000,10,10,2000,21
1.28,41,49.2,57.4,37.4220_-122.3289,37.422,-122.3289,1677,01nov2000,11,11,2000,21
1.19,44.8,51.2,57.7,37.4220_-122.3289,37.422,-122.3289,1677,01dec2000,12,12,2000,21
7.09,39.9,46.7,53.5,37.4220_-122.3289,37.422,-122.3289,1677,01jan2001,1,1,2001,21
9.039999999999999,38.9,46.1,53.4,37.4220_-122.3289,37.422,-122.3289,1677,01feb2001,2,2,2001,21
2.95,43.2,51.7,60.3,37.4220_-122.3289,37.422,-122.3289,1677,01mar2001,3,3,2001,21
3.22,39.7,50.5,61.3,37.4220_-122.3289,37.422,-122.3289,1677,01apr2001,4,4,2001,21
0,50.1,64.8,79.5,37.4220_-122.3289,37.422,-122.3289,1677,01may2001,5,5,2001,21
.16,52.7,67,81.2,37.4220_-122.3289,37.422,-122.3289,1677,01jun2001,6,6,2001,21
.21,55.5,67.59999999999999,79.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul2001,7,7,2001,21
.16,54.1,67.40000000000001,80.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01aug2001,8,8,2001,21
.17,55.2,67,78.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01sep2001,9,9,2001,21
.8,53.2,64.8,76.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01oct2001,10,10,2001,21
7.68,47.7,55.2,62.6,37.4220_-122.3289,37.422,-122.3289,1677,01nov2001,11,11,2001,21
12.56,42.5,47.5,52.5,37.4220_-122.3289,37.422,-122.3289,1677,01dec2001,12,12,2001,21
2.22,39.4,46.2,53.1,37.4220_-122.3289,37.422,-122.3289,1677,01jan2002,1,1,2002,21
2.6,40.8,50.2,59.6,37.4220_-122.3289,37.422,-122.3289,1677,01feb2002,2,2,2002,21
4.03,40.9,49.3,57.6,37.4220_-122.3289,37.422,-122.3289,1677,01mar2002,3,3,2002,21
.91,44,55.1,66.3,37.4220_-122.3289,37.422,-122.3289,1677,01apr2002,4,4,2002,21
1.02,45.4,57.5,69.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01may2002,5,5,2002,21
.11,50.1,62.6,75,37.4220_-122.3289,37.422,-122.3289,1677,01jun2002,6,6,2002,21
.04,55.7,68,80.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01jul2002,7,7,2002,21
.04,53.5,67.59999999999999,81.7,37.4220_-122.3289,37.422,-122.3289,1677,01aug2002,8,8,2002,21
0,56.1,69.8,83.5,37.4220_-122.3289,37.422,-122.3289,1677,01sep2002,9,9,2002,21
.08,50.6,61.8,73,37.4220_-122.3289,37.422,-122.3289,1677,01oct2002,10,10,2002,21
5.28,48.8,57,65.2,37.4220_-122.3289,37.422,-122.3289,1677,01nov2002,11,11,2002,21
18.79,44.4,49.8,55.3,37.4220_-122.3289,37.422,-122.3289,1677,01dec2002,12,12,2002,21
1.53,47.5,53.9,60.3,37.4220_-122.3289,37.422,-122.3289,1677,01jan2003,1,1,2003,21
3.75,41.4,49.1,56.8,37.4220_-122.3289,37.422,-122.3289,1677,01feb2003,2,2,2003,21
2.03,43,50.9,58.9,37.4220_-122.3289,37.422,-122.3289,1677,01mar2003,3,3,2003,21
7.26,41.2,50.4,59.6,37.4220_-122.3289,37.422,-122.3289,1677,01apr2003,4,4,2003,21
1.04,47.4,58.8,70.2,37.4220_-122.3289,37.422,-122.3289,1677,01may2003,5,5,2003,21
.11,52,64.59999999999999,77.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jun2003,6,6,2003,21
0,58.1,71.40000000000001,84.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul2003,7,7,2003,21
0,54.1,67.7,81.2,37.4220_-122.3289,37.422,-122.3289,1677,01aug2003,8,8,2003,21
.11,56.7,70.09999999999999,83.5,37.4220_-122.3289,37.422,-122.3289,1677,01sep2003,9,9,2003,21
.17,53.9,66.90000000000001,79.8,37.4220_-122.3289,37.422,-122.3289,1677,01oct2003,10,10,2003,21
3.36,43.6,50,56.5,37.4220_-122.3289,37.422,-122.3289,1677,01nov2003,11,11,2003,21
8.449999999999999,43.6,48.2,52.8,37.4220_-122.3289,37.422,-122.3289,1677,01dec2003,12,12,2003,21
3.56,41.3,47.5,53.7,37.4220_-122.3289,37.422,-122.3289,1677,01jan2004,1,1,2004,21
8.880000000000001,41,47.1,53.2,37.4220_-122.3289,37.422,-122.3289,1677,01feb2004,2,2,2004,21
1.32,47.7,57.3,66.8,37.4220_-122.3289,37.422,-122.3289,1677,01mar2004,3,3,2004,21
.42,45.5,57.7,69.8,37.4220_-122.3289,37.422,-122.3289,1677,01apr2004,4,4,2004,21
.15,47.7,59.1,70.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01may2004,5,5,2004,21
.04,50.9,62.8,74.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jun2004,6,6,2004,21
.07,56,67.8,79.5,37.4220_-122.3289,37.422,-122.3289,1677,01jul2004,7,7,2004,21
.17,54.6,67.40000000000001,80.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01aug2004,8,8,2004,21
.18,57.1,69.8,82.5,37.4220_-122.3289,37.422,-122.3289,1677,01sep2004,9,9,2004,21
4.6,49.6,60.5,71.3,37.4220_-122.3289,37.422,-122.3289,1677,01oct2004,10,10,2004,21
2.37,44.9,51.9,58.9,37.4220_-122.3289,37.422,-122.3289,1677,01nov2004,11,11,2004,21
11.03,43.5,49.8,56.1,37.4220_-122.3289,37.422,-122.3289,1677,01dec2004,12,12,2004,21
6.74,41.1,47.7,54.4,37.4220_-122.3289,37.422,-122.3289,1677,01jan2005,1,1,2005,21
6.28,43.4,49.8,56.2,37.4220_-122.3289,37.422,-122.3289,1677,01feb2005,2,2,2005,21
8.34,45.1,52.6,60.1,37.4220_-122.3289,37.422,-122.3289,1677,01mar2005,3,3,2005,21
3.11,42,53.7,65.3,37.4220_-122.3289,37.422,-122.3289,1677,01apr2005,4,4,2005,21
2.51,48.6,59.5,70.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01may2005,5,5,2005,21
1.25,49.4,61.7,73.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01jun2005,6,6,2005,21
.03,57.2,70.5,83.7,37.4220_-122.3289,37.422,-122.3289,1677,01jul2005,7,7,2005,21
.02,53.3,67.8,82.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01aug2005,8,8,2005,21
.14,52,64.59999999999999,77.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01sep2005,9,9,2005,21
.88,49.3,61.3,73.3,37.4220_-122.3289,37.422,-122.3289,1677,01oct2005,10,10,2005,21
2.07,48.2,56.3,64.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01nov2005,11,11,2005,21
13.78,45.5,51,56.5,37.4220_-122.3289,37.422,-122.3289,1677,01dec2005,12,12,2005,21
7.65,41,48,55.1,37.4220_-122.3289,37.422,-122.3289,1677,01jan2006,1,1,2006,21
4.69,41.2,50.1,58.9,37.4220_-122.3289,37.422,-122.3289,1677,01feb2006,2,2,2006,21
11.53,38.4,44.5,50.5,37.4220_-122.3289,37.422,-122.3289,1677,01mar2006,3,3,2006,21
8.58,43.4,51.7,60,37.4220_-122.3289,37.422,-122.3289,1677,01apr2006,4,4,2006,21
.49,48.7,60.9,73.2,37.4220_-122.3289,37.422,-122.3289,1677,01may2006,5,5,2006,21
0,54.5,66.40000000000001,78.40000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01jun2006,6,6,2006,21
.02,60,72.40000000000001,84.8,37.4220_-122.3289,37.422,-122.3289,1677,01jul2006,7,7,2006,21
0,52.9,65.90000000000001,79,37.4220_-122.3289,37.422,-122.3289,1677,01aug2006,8,8,2006,21
.02,55.9,67.5,79,37.4220_-122.3289,37.422,-122.3289,1677,01sep2006,9,9,2006,21
.62,50.5,61.3,72.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01oct2006,10,10,2006,21
3.29,45.6,52.6,59.5,37.4220_-122.3289,37.422,-122.3289,1677,01nov2006,11,11,2006,21
5.65,43.2,49.9,56.6,37.4220_-122.3289,37.422,-122.3289,1677,01dec2006,12,12,2006,21
1.49,38.6,46.2,53.8,37.4220_-122.3289,37.422,-122.3289,1677,01jan2007,1,1,2007,21
8.550000000000001,41.1,47.1,53.2,37.4220_-122.3289,37.422,-122.3289,1677,01feb2007,2,2,2007,21
1,43.4,53.2,63,37.4220_-122.3289,37.422,-122.3289,1677,01mar2007,3,3,2007,21
1.53,43.4,54.2,64.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01apr2007,4,4,2007,21
.58,47.6,58.9,70.2,37.4220_-122.3289,37.422,-122.3289,1677,01may2007,5,5,2007,21
.06,50.8,63.4,76,37.4220_-122.3289,37.422,-122.3289,1677,01jun2007,6,6,2007,21
.18,55.1,67.59999999999999,80.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul2007,7,7,2007,21
.03,54,67.8,81.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01aug2007,8,8,2007,21
.33,53.7,66.2,78.8,37.4220_-122.3289,37.422,-122.3289,1677,01sep2007,9,9,2007,21
2.85,48.6,59.7,70.8,37.4220_-122.3289,37.422,-122.3289,1677,01oct2007,10,10,2007,21
.89,49,57.1,65.2,37.4220_-122.3289,37.422,-122.3289,1677,01nov2007,11,11,2007,21
4.61,40.8,46.5,52.2,37.4220_-122.3289,37.422,-122.3289,1677,01dec2007,12,12,2007,21
14.93,39.9,45.2,50.5,37.4220_-122.3289,37.422,-122.3289,1677,01jan2008,1,1,2008,21
5.07,41.2,48,54.8,37.4220_-122.3289,37.422,-122.3289,1677,01feb2008,2,2,2008,21
.21,41,50.2,59.3,37.4220_-122.3289,37.422,-122.3289,1677,01mar2008,3,3,2008,21
.39,41.1,53.1,65.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01apr2008,4,4,2008,21
.06,47.3,58.9,70.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01may2008,5,5,2008,21
.03,52.7,65.40000000000001,78,37.4220_-122.3289,37.422,-122.3289,1677,01jun2008,6,6,2008,21
.02,56.3,68.2,80.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01jul2008,7,7,2008,21
.05,54.7,68.09999999999999,81.5,37.4220_-122.3289,37.422,-122.3289,1677,01aug2008,8,8,2008,21
.02,56.3,68.7,81.2,37.4220_-122.3289,37.422,-122.3289,1677,01sep2008,9,9,2008,21
1.04,53.9,65.5,77.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01oct2008,10,10,2008,21
3.96,49.7,57,64.3,37.4220_-122.3289,37.422,-122.3289,1677,01nov2008,11,11,2008,21
4.02,41,47.8,54.6,37.4220_-122.3289,37.422,-122.3289,1677,01dec2008,12,12,2008,21
1.74,44.9,52.4,59.9,37.4220_-122.3289,37.422,-122.3289,1677,01jan2009,1,1,2009,21
11.83,41.4,47.6,53.8,37.4220_-122.3289,37.422,-122.3289,1677,01feb2009,2,2,2009,21
4.35,40.9,48.9,56.9,37.4220_-122.3289,37.422,-122.3289,1677,01mar2009,3,3,2009,21
1.28,42.6,53.9,65.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01apr2009,4,4,2009,21
2.55,48.9,60.7,72.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01may2009,5,5,2009,21
.15,51.2,63,74.90000000000001,37.4220_-122.3289,37.422,-122.3289,1677,01jun2009,6,6,2009,21
.03,57.5,69,80.5,37.4220_-122.3289,37.422,-122.3289,1677,01jul2009,7,7,2009,21
.09,55.1,68.90000000000001,82.7,37.4220_-122.3289,37.422,-122.3289,1677,01aug2009,8,8,2009,21
.27,58.1,70.59999999999999,83.09999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01sep2009,9,9,2009,21
7.33,50.5,61.1,71.59999999999999,37.4220_-122.3289,37.422,-122.3289,1677,01oct2009,10,10,2009,21
.6899999999999999,45.8,52.9,60.1,37.4220_-122.3289,37.422,-122.3289,1677,01nov2009,11,11,2009,21
3.7,41.1,47.4,53.7,37.4220_-122.3289,37.422,-122.3289,1677,01dec2009,12,12,2009,21
8.890000000000001,43.7,48.9,54.1,37.4220_-122.3289,37.422,-122.3289,1677,01jan2010,1,1,2010,21
